Date,Open,High,Low,Close,Adj Close,Volume
2012-05-17,132.86000061035156,133.02000427246094,130.7899932861328,130.86000061035156,105.99246978759766,247992900
2012-05-18,131.3699951171875,131.60000610351562,129.5500030517578,129.74000549316406,105.08531951904297,319615900
2012-05-21,130.16000366210938,132.02000427246094,129.9499969482422,131.97000122070312,106.89157104492188,177861100
2012-05-22,132.30999755859375,133.22999572753906,131.33999633789062,132.1999969482422,107.07783508300781,197531200
2012-05-23,131.25,132.4600067138672,129.99000549316406,132.27000427246094,107.1345443725586,204958400
2012-05-24,132.6300048828125,132.83999633789062,131.4199981689453,132.52999877929688,107.34510803222656,167357600
2012-05-25,132.47999572753906,132.85000610351562,131.77999877929688,132.10000610351562,106.99683380126953,135465600
2012-05-29,133.16000366210938,133.92999267578125,131.1699981689453,133.6999969482422,108.29277801513672,152883500
2012-05-30,132.55999755859375,133.69000244140625,131.49000549316406,131.75999450683594,106.72147369384766,162370400
2012-05-31,131.7100067138672,132.4499969482422,130.33999633789062,131.47000122070312,106.48654174804688,196186000
2012-06-01,129.41000366210938,131.5,128.16000366210938,128.16000366210938,103.8055648803711,253240900
2012-06-04,128.38999938964844,128.74000549316406,127.13999938964844,128.10000610351562,103.75697326660156,202545800
2012-06-05,127.8499984741211,129.25999450683594,127.77999877929688,129.07000732421875,104.54261779785156,164149400
2012-06-06,129.97000122070312,132.02999877929688,129.92999267578125,131.97000122070312,106.89157104492188,184202800
2012-06-07,133.47000122070312,133.52999877929688,131.77999877929688,132.0500030517578,106.95635223388672,184772700
2012-06-08,131.7100067138672,133.1300048828125,131.2899932861328,133.10000610351562,107.80681610107422,143915400
2012-06-11,134.1699981689453,134.25,131.27999877929688,131.41000366210938,106.43795776367188,169756100
2012-06-12,131.7899932861328,133.00999450683594,131.16000366210938,132.9199981689453,107.6610107421875,181931800
2012-06-13,132.52999877929688,133.36000061035156,131.6199951171875,132.07000732421875,106.9725570678711,172223900
2012-06-14,132.33999633789062,134.0,131.97999572753906,133.47000122070312,108.10649108886719,230615500
2012-06-15,133.3800048828125,134.25999450683594,133.10000610351562,134.13999938964844,109.21212005615234,169444500
2012-06-18,133.5800018310547,134.72999572753906,133.27999877929688,134.39999389648438,109.42382049560547,131360900
2012-06-19,135.0800018310547,136.25,134.3699951171875,135.6999969482422,110.48223114013672,137382600
2012-06-20,135.7100067138672,136.10000610351562,134.27000427246094,135.47999572753906,110.30307006835938,206451800
2012-06-21,135.63999938964844,135.77999877929688,132.3300018310547,132.44000244140625,107.82804870605469,205272200
2012-06-22,133.1300048828125,133.7100067138672,132.6199951171875,133.4600067138672,108.65850067138672,130029200
2012-06-25,132.0500030517578,132.10000610351562,130.85000610351562,131.32000732421875,106.91619873046875,146375700
2012-06-26,131.6999969482422,132.3800048828125,130.92999267578125,131.97999572753906,107.45355224609375,141634000
2012-06-27,132.4199981689453,133.42999267578125,131.97000122070312,133.1699981689453,108.42237854003906,108088000
2012-06-28,132.2899932861328,132.99000549316406,131.27999877929688,132.7899932861328,108.11298370361328,169242100
2012-06-29,135.1999969482422,136.27000427246094,134.85000610351562,136.10000610351562,110.80789947509766,212250900
2012-07-02,136.47999572753906,136.64999389648438,135.52000427246094,136.50999450683594,111.14170837402344,129524500
2012-07-03,136.47999572753906,137.50999450683594,136.33999633789062,137.41000366210938,111.87447357177734,80450000
2012-07-05,136.89999389648438,137.8000030517578,136.2899932861328,136.7899932861328,111.36966705322266,126177500
2012-07-06,135.47000122070312,135.77000427246094,134.85000610351562,135.49000549316406,110.31127166748047,151192100
2012-07-09,135.3800048828125,135.57000732421875,134.6999969482422,135.32000732421875,110.1728515625,103780500
2012-07-10,136.00999450683594,136.22999572753906,133.67999267578125,134.13999938964844,109.21212005615234,167884800
2012-07-11,134.2100067138672,134.60000610351562,133.3800048828125,134.16000366210938,109.2284164428711,141733400
2012-07-12,133.3800048828125,134.22999572753906,132.60000610351562,133.50999450683594,108.6991958618164,143583200
2012-07-13,133.86000061035156,135.88999938964844,133.83999633789062,135.75,110.52293395996094,129642600
2012-07-16,135.44000244140625,135.8300018310547,134.89999389648438,135.42999267578125,110.26238250732422,97525200
2012-07-17,135.97000122070312,136.63999938964844,134.5500030517578,136.36000061035156,111.01957702636719,138860300
2012-07-18,136.0399932861328,137.63999938964844,135.9600067138672,137.3699951171875,111.84188842773438,113349700
2012-07-19,137.64999389648438,138.17999267578125,137.2100067138672,137.72999572753906,112.1349868774414,129847300
2012-07-20,136.9499969482422,137.16000366210938,136.32000732421875,136.47000122070312,111.1091537475586,142904500
2012-07-23,134.47000122070312,136.3800048828125,133.83999633789062,135.08999633789062,109.98558044433594,145210900
2012-07-24,135.19000244140625,135.25,133.02999877929688,133.92999267578125,109.04116821289062,173301200
2012-07-25,134.2100067138672,134.55999755859375,133.25,133.9600067138672,109.06556701660156,129122300
2012-07-26,135.88999938964844,136.4600067138672,135.25999450683594,136.1699981689453,110.86488342285156,156526500
2012-07-27,136.88999938964844,139.07000732421875,136.13999938964844,138.67999267578125,112.90840148925781,236768900
2012-07-30,138.52000427246094,139.33999633789062,138.27000427246094,138.67999267578125,112.90840148925781,106782000
2012-07-31,138.49000549316406,138.8699951171875,137.7100067138672,137.7100067138672,112.11870574951172,120575900
2012-08-01,138.6999969482422,138.72999572753906,137.39999389648438,137.58999633789062,112.02100372314453,138293800
2012-08-02,136.5500030517578,137.57000732421875,135.5800018310547,136.63999938964844,111.24752807617188,199556600
2012-08-03,138.55999755859375,139.63999938964844,136.67999267578125,139.35000610351562,113.45391845703125,157825000
2012-08-06,139.72000122070312,140.1699981689453,139.55999755859375,139.6199951171875,113.67371368408203,86326200
2012-08-07,140.17999267578125,140.9199981689453,140.02999877929688,140.32000732421875,114.24369049072266,109545100
2012-08-08,139.85000610351562,140.64999389648438,139.80999755859375,140.49000549316406,114.38211059570312,89754700
2012-08-09,140.2899932861328,140.88999938964844,140.14999389648438,140.61000061035156,114.47982025146484,90291700
2012-08-10,140.0399932861328,140.88999938964844,139.80999755859375,140.83999633789062,114.66705322265625,99792700
2012-08-13,140.60000610351562,140.83999633789062,140.0399932861328,140.77000427246094,114.61005401611328,79426900
2012-08-14,141.2899932861328,141.3800048828125,140.3699951171875,140.7899932861328,114.6263427734375,102379400
2012-08-15,140.63999938964844,141.19000244140625,140.5500030517578,140.9499969482422,114.75659942626953,71085900
2012-08-16,141.14999389648438,142.16000366210938,140.8000030517578,141.99000549316406,115.60334777832031,112014200
2012-08-17,142.22999572753906,142.3000030517578,141.86000061035156,142.17999267578125,115.75798797607422,90813700
2012-08-20,141.97999572753906,142.22000122070312,141.58999633789062,142.19000244140625,115.76612091064453,78255700
2012-08-21,142.5399932861328,143.08999633789062,141.4499969482422,141.75999450683594,115.41606140136719,105581100
2012-08-22,141.39999389648438,142.0500030517578,141.07000732421875,141.82000732421875,115.46491241455078,133243500
2012-08-23,141.47000122070312,141.47999572753906,140.44000244140625,140.66000366210938,114.5204849243164,111466400
2012-08-24,140.30999755859375,141.8300018310547,140.22000122070312,141.50999450683594,115.21253204345703,99481200
2012-08-27,141.88999938964844,142.0800018310547,141.33999633789062,141.5399932861328,115.23694610595703,68785900
2012-08-28,141.17999267578125,141.83999633789062,140.97000122070312,141.39999389648438,115.1229476928711,75689600
2012-08-29,141.52000427246094,141.88999938964844,141.1199951171875,141.50999450683594,115.21253204345703,65421300
2012-08-30,140.89999389648438,140.94000244140625,140.19000244140625,140.49000549316406,114.38211059570312,96589900
2012-08-31,141.2899932861328,141.82000732421875,140.36000061035156,141.16000366210938,114.92755889892578,151970400
2012-09-04,141.0399932861328,141.4600067138672,140.1300048828125,141.02999877929688,114.82170867919922,120226200
2012-09-05,141.08999633789062,141.47000122070312,140.6300048828125,140.91000366210938,114.72404479980469,100660300
2012-09-06,141.75999450683594,143.77999877929688,141.75,143.77000427246094,117.05255126953125,158272500
2012-09-07,144.00999450683594,144.38999938964844,143.8800048828125,144.3300018310547,117.50850677490234,107272100
2012-09-10,144.19000244140625,144.44000244140625,143.4600067138672,143.50999450683594,116.84085845947266,86458500
2012-09-11,143.60000610351562,144.3699951171875,143.55999755859375,143.91000366210938,117.16654205322266,88760000
2012-09-12,144.38999938964844,144.5500030517578,143.89999389648438,144.38999938964844,117.55738067626953,87640900
2012-09-13,144.3699951171875,147.0399932861328,143.99000549316406,146.58999633789062,119.3484878540039,225470200
2012-09-14,146.8800048828125,148.11000061035156,146.75999450683594,147.24000549316406,119.8777084350586,169777000
2012-09-17,146.94000244140625,147.19000244140625,146.3699951171875,146.74000549316406,119.47063446044922,119427800
2012-09-18,146.49000549316406,146.80999755859375,146.25,146.6199951171875,119.37285614013672,98326600
2012-09-19,146.7899932861328,147.1699981689453,146.41000366210938,146.6999969482422,119.43805694580078,128318300
2012-09-20,146.02999877929688,146.7899932861328,145.6300048828125,146.7100067138672,119.4461898803711,154009800
2012-09-21,146.63999938964844,146.6699981689453,145.80999755859375,145.8699951171875,119.39625549316406,108737500
2012-09-24,145.14999389648438,145.97999572753906,145.0399932861328,145.64999389648438,119.21621704101562,95682000
2012-09-25,145.9600067138672,146.24000549316406,144.05999755859375,144.10000610351562,117.94751739501953,133165200
2012-09-26,144.07000732421875,144.11000061035156,142.9499969482422,143.2899932861328,117.28447723388672,146502200
2012-09-27,143.88999938964844,144.97000122070312,143.50999450683594,144.63999938964844,118.38949584960938,111830300
2012-09-28,144.08999633789062,144.55999755859375,143.4600067138672,143.97000122070312,117.84112548828125,150696100
2012-10-01,144.52000427246094,145.69000244140625,144.00999450683594,144.35000610351562,118.15215301513672,135911200
2012-10-02,144.9199981689453,145.14999389648438,143.8300018310547,144.5,118.27484893798828,113422200
2012-10-03,144.88999938964844,145.42999267578125,144.1300048828125,145.08999633789062,118.75782775878906,121283100
2012-10-04,145.63999938964844,146.33999633789062,145.44000244140625,146.1300048828125,119.60905456542969,124311600
2012-10-05,146.91000366210938,147.16000366210938,145.6999969482422,146.13999938964844,119.61730194091797,124842100
2012-10-08,145.60000610351562,146.1199951171875,145.30999755859375,145.63999938964844,119.20800018310547,78415400
2012-10-09,145.52999877929688,145.64999389648438,144.14999389648438,144.1999969482422,118.02932739257812,148872900
2012-10-10,144.17999267578125,144.32000732421875,143.08999633789062,143.27999877929688,117.27631378173828,124247500
2012-10-11,144.27999877929688,144.49000549316406,143.3300018310547,143.36000061035156,117.34180450439453,123601500
2012-10-12,143.4600067138672,143.9499969482422,142.5800018310547,142.88999938964844,116.95707702636719,124181900
2012-10-15,143.22999572753906,144.22999572753906,142.77000427246094,144.0800018310547,117.9311294555664,107689100
2012-10-16,144.75999450683594,145.63999938964844,144.66000366210938,145.5399932861328,119.12615203857422,108815500
2012-10-17,145.63999938964844,146.32000732421875,145.4199981689453,146.1999969482422,119.66636657714844,128834100
2012-10-18,145.82000732421875,146.52000427246094,145.3300018310547,145.82000732421875,119.3553237915039,148108500
2012-10-19,145.5500030517578,145.55999755859375,143.0500030517578,143.38999938964844,117.36637878417969,185645200
2012-10-22,143.14999389648438,143.6699981689453,142.27999877929688,143.41000366210938,117.38272094726562,125578600
2012-10-23,141.86000061035156,142.05999755859375,140.8300018310547,141.4199981689453,115.75390625,192056300
2012-10-24,141.92999267578125,142.10000610351562,140.8000030517578,141.02000427246094,115.42646789550781,120179400
2012-10-25,142.02000427246094,142.27999877929688,140.57000732421875,141.42999267578125,115.7620620727539,134457400
2012-10-26,141.3000030517578,141.83999633789062,140.38999938964844,141.35000610351562,115.69656372070312,146023500
2012-10-31,141.85000610351562,142.02999877929688,140.67999267578125,141.35000610351562,115.69656372070312,103438500
2012-11-01,141.64999389648438,143.00999450683594,141.52000427246094,142.8300018310547,116.90800476074219,100995600
2012-11-02,143.67999267578125,143.72000122070312,141.41000366210938,141.55999755859375,115.86848449707031,137702200
2012-11-05,141.35000610351562,142.1699981689453,140.92999267578125,141.85000610351562,116.1058578491211,98378500
2012-11-06,142.27999877929688,143.52000427246094,142.1300048828125,142.9600067138672,117.01439666748047,107068100
2012-11-07,141.66000366210938,141.67999267578125,139.05999755859375,139.72000122070312,114.36241149902344,264304500
2012-11-08,139.6999969482422,140.41000366210938,137.92999267578125,138.0399932861328,112.9873046875,181517300
2012-11-09,137.6199951171875,139.44000244140625,137.5500030517578,138.16000366210938,113.08555603027344,201055300
2012-11-12,138.58999633789062,138.80999755859375,137.9600067138672,138.27000427246094,113.17557525634766,97677500
2012-11-13,137.5399932861328,139.25,137.36000061035156,137.7899932861328,112.7826919555664,123018300
2012-11-14,138.2100067138672,138.42999267578125,135.6199951171875,135.92999267578125,111.26024627685547,191505000
2012-11-15,135.97999572753906,136.49000549316406,135.17999267578125,135.6999969482422,111.0719985961914,178128400
2012-11-16,135.89999389648438,136.63999938964844,134.6999969482422,136.3699951171875,111.62040710449219,239483900
2012-11-19,137.89999389648438,139.14999389648438,136.41000366210938,139.1300048828125,113.87947082519531,151495800
2012-11-20,138.91000366210938,139.4199981689453,138.0800018310547,139.19000244140625,113.9286117553711,119807400
2012-11-21,139.30999755859375,139.57000732421875,139.02999877929688,139.4499969482422,114.14141845703125,81710800
2012-11-23,140.1300048828125,141.39999389648438,140.0399932861328,141.35000610351562,115.69656372070312,65409200
2012-11-26,140.64999389648438,141.36000061035156,140.19000244140625,141.0500030517578,115.45105743408203,100124400
2012-11-27,140.91000366210938,141.38999938964844,140.24000549316406,140.3300018310547,114.86172485351562,128646200
2012-11-28,139.75999450683594,141.5399932861328,139.0,141.4600067138672,115.78661346435547,177086500
2012-11-29,141.99000549316406,142.50999450683594,141.3699951171875,142.1199951171875,116.32683563232422,151085900
2012-11-30,142.13999938964844,142.4199981689453,141.66000366210938,142.14999389648438,116.35140991210938,136568300
2012-12-03,142.8000030517578,142.9199981689453,141.33999633789062,141.4499969482422,115.77845001220703,124656300
2012-12-04,141.44000244140625,141.8699951171875,140.8699951171875,141.25,115.6147232055664,127512200
2012-12-05,141.3699951171875,142.16000366210938,140.3699951171875,141.5,115.81937408447266,147300500
2012-12-06,141.3699951171875,142.0399932861328,141.16000366210938,141.97999572753906,116.21223449707031,103220600
2012-12-07,142.52999877929688,142.69000244140625,141.6699981689453,142.41000366210938,116.5641860961914,108726400
2012-12-10,142.2100067138672,142.80999755859375,142.14999389648438,142.47000122070312,116.61331939697266,98840700
2012-12-11,143.05999755859375,144.11000061035156,142.99000549316406,143.44000244140625,117.40728759765625,152570400
2012-12-12,144.0,144.5500030517578,143.30999755859375,143.50999450683594,117.46456146240234,145880100
2012-12-13,143.4199981689453,143.8300018310547,142.27000427246094,142.6300048828125,116.74430847167969,135715000
2012-12-14,142.32000732421875,142.5800018310547,141.8800048828125,142.10000610351562,116.3104476928711,137701700
2012-12-17,142.47000122070312,143.85000610351562,142.42999267578125,143.77000427246094,117.67739868164062,143238200
2012-12-18,144.0,145.5,143.7899932861328,145.3699951171875,118.98699188232422,177762800
2012-12-19,145.52999877929688,145.5800018310547,144.24000549316406,144.2899932861328,118.10301971435547,150895400
2012-12-20,144.3800048828125,145.13999938964844,143.97999572753906,145.1199951171875,118.78239440917969,168487000
2012-12-21,142.1699981689453,144.08999633789062,141.94000244140625,142.7899932861328,117.70418548583984,245883800
2012-12-24,142.47999572753906,142.55999755859375,142.19000244140625,142.35000610351562,117.34147644042969,53874600
2012-12-26,142.63999938964844,142.7100067138672,141.35000610351562,141.75,116.84686279296875,106947700
2012-12-27,141.7899932861328,142.0800018310547,139.9199981689453,141.55999755859375,116.69026947021484,167920600
2012-12-28,140.63999938964844,141.4199981689453,139.8699951171875,140.02999877929688,115.42906188964844,148806700
2012-12-31,139.66000366210938,142.55999755859375,139.5399932861328,142.41000366210938,117.39096069335938,243935200
2013-01-02,145.11000061035156,146.14999389648438,144.72999572753906,146.05999755859375,120.39967346191406,192059000
2013-01-03,145.99000549316406,146.3699951171875,145.33999633789062,145.72999572753906,120.12767791748047,144761800
2013-01-04,145.97000122070312,146.61000061035156,145.6699981689453,146.3699951171875,120.65519714355469,116817700
2013-01-07,145.85000610351562,146.11000061035156,145.42999267578125,145.97000122070312,120.32550048828125,110002500
2013-01-08,145.7100067138672,145.91000366210938,144.97999572753906,145.5500030517578,119.97930145263672,121265100
2013-01-09,145.8699951171875,146.32000732421875,145.63999938964844,145.9199981689453,120.28426361083984,90745600
2013-01-10,146.72999572753906,147.08999633789062,145.97000122070312,147.0800018310547,121.24048614501953,130735400
2013-01-11,147.0399932861328,147.14999389648438,146.61000061035156,147.07000732421875,121.23225402832031,113917300
2013-01-14,146.88999938964844,147.07000732421875,146.42999267578125,146.97000122070312,121.14982604980469,89567200
2013-01-15,146.2899932861328,147.2100067138672,146.1999969482422,147.07000732421875,121.23225402832031,93172600
2013-01-16,146.77000427246094,147.27999877929688,146.61000061035156,147.0500030517578,121.21575164794922,104849500
2013-01-17,147.6999969482422,148.4199981689453,147.14999389648438,148.0,121.99884796142578,133833500
2013-01-18,147.97000122070312,148.49000549316406,147.42999267578125,148.3300018310547,122.27088928222656,169906000
2013-01-22,148.3300018310547,149.1300048828125,147.97999572753906,149.1300048828125,122.93030548095703,111797300
2013-01-23,149.1300048828125,149.5,148.86000061035156,149.3699951171875,123.12812042236328,104596100
2013-01-24,149.14999389648438,150.13999938964844,149.00999450683594,149.41000366210938,123.16112518310547,146426400
2013-01-25,149.8800048828125,150.25,149.3699951171875,150.25,123.85354614257812,147211600
2013-01-28,150.2899932861328,150.3300018310547,149.50999450683594,150.07000732421875,123.70518493652344,113357700
2013-01-29,149.77000427246094,150.85000610351562,149.6699981689453,150.66000366210938,124.19154357910156,105694400
2013-01-30,150.63999938964844,150.94000244140625,149.92999267578125,150.07000732421875,123.70518493652344,137447700
2013-01-31,149.88999938964844,150.3800048828125,149.60000610351562,149.6999969482422,123.40019989013672,108975800
2013-02-01,150.64999389648438,151.4199981689453,150.38999938964844,151.24000549316406,124.66967010498047,131173000
2013-02-04,150.32000732421875,151.27000427246094,149.42999267578125,149.5399932861328,123.268310546875,159073600
2013-02-05,150.35000610351562,151.47999572753906,150.2899932861328,151.0500030517578,124.51301574707031,113912400
2013-02-06,150.52000427246094,151.25999450683594,150.41000366210938,151.16000366210938,124.6037368774414,138762800
2013-02-07,151.2100067138672,151.35000610351562,149.86000061035156,150.9600067138672,124.43885803222656,162490000
2013-02-08,151.22000122070312,151.88999938964844,151.22000122070312,151.8000030517578,125.13126373291016,103133700
2013-02-11,151.74000549316406,151.89999389648438,151.38999938964844,151.77000427246094,125.10652923583984,73775000
2013-02-12,151.77999877929688,152.3000030517578,151.61000061035156,152.02000427246094,125.3125991821289,65392700
2013-02-13,152.3300018310547,152.61000061035156,151.72000122070312,152.14999389648438,125.41973876953125,82322600
2013-02-14,151.69000244140625,152.47000122070312,151.52000427246094,152.2899932861328,125.53517150878906,80834300
2013-02-15,152.42999267578125,152.58999633789062,151.5500030517578,152.11000061035156,125.3868637084961,215226500
2013-02-19,152.3699951171875,153.27999877929688,152.16000366210938,153.25,126.3265380859375,95105400
2013-02-20,153.13999938964844,153.19000244140625,151.25999450683594,151.33999633789062,124.7520751953125,160574800
2013-02-21,150.9600067138672,151.4199981689453,149.94000244140625,150.4199981689453,123.99372100830078,183257000
2013-02-22,151.14999389648438,151.88999938964844,150.49000549316406,151.88999938964844,125.2054672241211,106356600
2013-02-25,152.6300048828125,152.86000061035156,149.0,149.0,122.82315826416016,245824800
2013-02-26,149.72000122070312,150.1999969482422,148.72999572753906,150.02000427246094,123.66394805908203,186596200
2013-02-27,149.88999938964844,152.3300018310547,149.75999450683594,151.91000366210938,125.22193145751953,150781900
2013-02-28,151.89999389648438,152.8699951171875,151.41000366210938,151.61000061035156,124.9746322631836,126866000
2013-03-01,151.08999633789062,152.33999633789062,150.41000366210938,152.11000061035156,125.3868637084961,170634800
2013-03-04,151.75999450683594,152.9199981689453,151.52000427246094,152.9199981689453,126.0545425415039,99010200
2013-03-05,153.66000366210938,154.6999969482422,153.63999938964844,154.2899932861328,127.1838150024414,121431900
2013-03-06,154.83999633789062,154.9199981689453,154.16000366210938,154.5,127.35691833496094,94469900
2013-03-07,154.6999969482422,154.97999572753906,154.52000427246094,154.77999877929688,127.58773040771484,86101400
2013-03-08,155.4600067138672,155.64999389648438,154.66000366210938,155.44000244140625,128.1317901611328,123477800
2013-03-11,155.32000732421875,156.0399932861328,155.1300048828125,156.02999877929688,128.61813354492188,83746800
2013-03-12,155.9199981689453,156.10000610351562,155.2100067138672,155.67999267578125,128.32960510253906,105755800
2013-03-13,155.75999450683594,156.1199951171875,155.22999572753906,155.89999389648438,128.51097106933594,92550900
2013-03-14,156.30999755859375,156.8000030517578,155.91000366210938,156.72999572753906,129.1951446533203,126329900
2013-03-15,155.85000610351562,156.0399932861328,155.30999755859375,155.8300018310547,129.02459716796875,138601100
2013-03-18,154.33999633789062,155.63999938964844,154.1999969482422,154.97000122070312,128.31248474121094,126704300
2013-03-19,155.3000030517578,155.50999450683594,153.58999633789062,154.61000061035156,128.0144500732422,167567300
2013-03-20,155.52000427246094,155.9499969482422,155.25999450683594,155.69000244140625,128.90866088867188,113759300
2013-03-21,154.75999450683594,155.63999938964844,154.10000610351562,154.36000061035156,127.80743408203125,128605000
2013-03-22,154.85000610351562,155.60000610351562,154.72999572753906,155.60000610351562,128.83421325683594,111163600
2013-03-25,156.00999450683594,156.27000427246094,154.35000610351562,154.9499969482422,128.2959747314453,151322300
2013-03-26,155.58999633789062,156.22999572753906,155.4199981689453,156.19000244140625,129.32266235351562,86856600
2013-03-27,155.25999450683594,156.24000549316406,155.0,156.19000244140625,129.32266235351562,99950600
2013-03-28,156.08999633789062,156.85000610351562,155.75,156.6699981689453,129.7200927734375,102932800
2013-04-01,156.58999633789062,156.91000366210938,155.6699981689453,156.0500030517578,129.20672607421875,99194100
2013-04-02,156.61000061035156,157.2100067138672,156.3699951171875,156.82000732421875,129.8442840576172,101504300
2013-04-03,156.91000366210938,157.02999877929688,154.82000732421875,155.22999572753906,128.5277557373047,154167400
2013-04-04,155.42999267578125,156.1699981689453,155.08999633789062,155.86000061035156,129.04945373535156,131885000
2013-04-05,153.9499969482422,155.35000610351562,153.77000427246094,155.16000366210938,128.4698486328125,159666000
2013-04-08,155.27000427246094,156.22000122070312,154.75,156.2100067138672,129.33924865722656,86571200
2013-04-09,156.5,157.32000732421875,155.97999572753906,156.75,129.7863006591797,101922200
2013-04-10,157.1699981689453,158.8699951171875,157.1300048828125,158.6699981689453,131.37606811523438,135711100
2013-04-11,158.6999969482422,159.7100067138672,158.5399932861328,159.19000244140625,131.8065948486328,110142500
2013-04-12,158.67999267578125,159.0399932861328,157.9199981689453,158.8000030517578,131.4836883544922,116359900
2013-04-15,158.0,158.1300048828125,155.10000610351562,155.1199951171875,128.43667602539062,217259000
2013-04-16,156.2899932861328,157.49000549316406,155.91000366210938,157.41000366210938,130.3328399658203,147507800
2013-04-17,156.2899932861328,156.32000732421875,154.27999877929688,155.11000061035156,128.428466796875,226834800
2013-04-18,155.3699951171875,155.41000366210938,153.5500030517578,154.13999938964844,127.62532806396484,167583200
2013-04-19,154.5,155.5500030517578,154.1199951171875,155.47999572753906,128.7347869873047,149687600
2013-04-22,155.77999877929688,156.5399932861328,154.75,156.1699981689453,129.30609130859375,106553500
2013-04-23,156.9499969482422,157.92999267578125,156.1699981689453,157.77999877929688,130.63912963867188,166141300
2013-04-24,157.8300018310547,158.3000030517578,157.5399932861328,157.8800048828125,130.72193908691406,96781200
2013-04-25,158.33999633789062,159.27000427246094,158.10000610351562,158.52000427246094,131.25189208984375,131060600
2013-04-26,158.3300018310547,158.60000610351562,157.72999572753906,158.24000549316406,131.02001953125,95918800
2013-04-29,158.6699981689453,159.64999389648438,158.4199981689453,159.3000030517578,131.89772033691406,88572800
2013-04-30,159.27000427246094,159.72000122070312,158.61000061035156,159.67999267578125,132.2123565673828,116010700
2013-05-01,159.3300018310547,159.41000366210938,158.10000610351562,158.27999877929688,131.0531005859375,138874200
